"v.n_t","v.results","t","t_inv","s_group"
2525.75,0.0474039571135075,8,0.125,"1"
2542.22222222222,0.033585309761796,9,0.111111111111111,"1"
2529,0.0774095980468627,10,0.1,"1"
2534.27272727273,0.040777674729576,11,0.0909090909090909,"1"
2536.33333333333,0.0468178935079047,12,0.0833333333333333,"1"
2532.30769230769,0.0592324523734432,13,0.0769230769230769,"1"
2536.92857142857,0.0541983233855743,14,0.0714285714285714,"1"
2537.93333333333,0.0570804135602759,15,0.0666666666666667,"1"
2531.4375,0.0554955693694846,16,0.0625,"1"
2537.23529411765,0.055995825952472,17,0.0588235294117647,"1"
2533.94444444444,0.0560454844659458,18,0.0555555555555556,"1"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"1"
2532.5,0.0439897177930043,8,0.125,"1"
2536.66666666667,0.0451660972736704,9,0.111111111111111,"1"
2532.6,0.0740282881032035,10,0.1,"1"
2530.09090909091,0.0507072731605011,11,0.0909090909090909,"1"
2533.5,0.0589488662180113,12,0.0833333333333333,"1"
2543.30769230769,0.0349815121403586,13,0.0769230769230769,"1"
2531.64285714286,0.0584492020977111,14,0.0714285714285714,"1"
2532.93333333333,0.0574542942893968,15,0.0666666666666667,"1"
2535.25,0.0607831656104889,16,0.0625,"1"
2536.35294117647,0.0542015119483728,17,0.0588235294117647,"1"
2532.72222222222,0.057914710324914,18,0.0555555555555556,"1"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"1"
2533,0.0411831446529495,8,0.125,"2"
2522.88888888889,0.0522263956786991,9,0.111111111111111,"2"
2527.6,0.0585319645523886,10,0.1,"2"
2529.36363636364,0.0552752743399931,11,0.0909090909090909,"2"
2522.16666666667,0.0568111831815298,12,0.0833333333333333,"2"
2532.61538461538,0.0588776008163201,13,0.0769230769230769,"2"
2528.64285714286,0.0524417122361659,14,0.0714285714285714,"2"
2534.86666666667,0.0556446389901093,15,0.0666666666666667,"2"
2534.625,0.059689932772159,16,0.0625,"2"
2536.17647058824,0.0507974458021461,17,0.0588235294117647,"2"
2534.22222222222,0.0592847328615949,18,0.0555555555555556,"2"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"2"
2556.5,0.0322962357332046,8,0.125,"2"
2534.22222222222,0.0558517460538583,9,0.111111111111111,"2"
2528,0.066210935059938,10,0.1,"2"
2537.45454545455,0.0554780104404377,11,0.0909090909090909,"2"
2522.5,0.0693421468698659,12,0.0833333333333333,"2"
2532.53846153846,0.0426837857890789,13,0.0769230769230769,"2"
2542.5,0.0535736745273813,14,0.0714285714285714,"2"
2539.8,0.052893869819849,15,0.0666666666666667,"2"
2531.9375,0.0538909060297168,16,0.0625,"2"
2534.94117647059,0.0596277198675251,17,0.0588235294117647,"2"
2534.44444444444,0.0522803203799704,18,0.0555555555555556,"2"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"2"
2542.25,0.0631731181865135,8,0.125,"3"
2541.55555555556,0.0556922735995298,9,0.111111111111111,"3"
2540.7,0.0504609787748944,10,0.1,"3"
2543.36363636364,0.0645774716708165,11,0.0909090909090909,"3"
2527.91666666667,0.0491802085880678,12,0.0833333333333333,"3"
2549.07692307692,0.047175989549337,13,0.0769230769230769,"3"
2540.14285714286,0.0611315166298003,14,0.0714285714285714,"3"
2532.8,0.0618536087679277,15,0.0666666666666667,"3"
2540.25,0.0559003920543893,16,0.0625,"3"
2539.23529411765,0.0467465396501363,17,0.0588235294117647,"3"
2535.11111111111,0.0564537918660557,18,0.0555555555555556,"3"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"3"
2529.5,0.036903058777076,8,0.125,"3"
2539.11111111111,0.0494902859388743,9,0.111111111111111,"3"
2529.2,0.0526379249294118,10,0.1,"3"
2537.45454545455,0.0414777943322431,11,0.0909090909090909,"3"
2537.5,0.0496620653949692,12,0.0833333333333333,"3"
2537.76923076923,0.0513239302804557,13,0.0769230769230769,"3"
2538.57142857143,0.055743383607213,14,0.0714285714285714,"3"
2529.53333333333,0.0574734870655934,15,0.0666666666666667,"3"
2539.9375,0.0526525500124064,16,0.0625,"3"
2535.11764705882,0.0535291103500812,17,0.0588235294117647,"3"
2537.33333333333,0.0553746017758874,18,0.0555555555555556,"3"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"3"
2517.375,0.0537524750155377,8,0.125,"4"
2530.77777777778,0.0729334782262565,9,0.111111111111111,"4"
2527,0.0388884516050461,10,0.1,"4"
2526.45454545455,0.074611025262835,11,0.0909090909090909,"4"
2536.83333333333,0.07151993257157,12,0.0833333333333333,"4"
2527.69230769231,0.0574099375745779,13,0.0769230769230769,"4"
2532.85714285714,0.0418307976526656,14,0.0714285714285714,"4"
2530.73333333333,0.0490839715077933,15,0.0666666666666667,"4"
2537.3125,0.0566787756322508,16,0.0625,"4"
