"v.n_t","v.results","t","t_inv","s_group"
2389.375,0.0777655526890043,8,0.125,"1"
2385.77777777778,0.065939408182093,9,0.111111111111111,"1"
2388.6,0.0732573728568785,10,0.1,"1"
2394.27272727273,0.066909675554998,11,0.0909090909090909,"1"
2390.83333333333,0.0627020797276421,12,0.0833333333333333,"1"
2383.84615384615,0.0800125286146281,13,0.0769230769230769,"1"
2389.42857142857,0.0659601503560797,14,0.0714285714285714,"1"
2391.8,0.070227108169992,15,0.0666666666666667,"1"
2384.8125,0.072099767907429,16,0.0625,"1"
2388.35294117647,0.0737229553557496,17,0.0588235294117647,"1"
2388.66666666667,0.0691834935964574,18,0.0555555555555556,"1"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"1"
2384.25,0.06240114190521,8,0.125,"1"
2390.88888888889,0.0717580371794579,9,0.111111111111111,"1"
2391.3,0.0764761644702562,10,0.1,"1"
2378.09090909091,0.0723296854286145,11,0.0909090909090909,"1"
2382.08333333333,0.0741240624671416,12,0.0833333333333333,"1"
2388.46153846154,0.0631536758245553,13,0.0769230769230769,"1"
2385.57142857143,0.0741224157356536,14,0.0714285714285714,"1"
2386.53333333333,0.073316400850861,15,0.0666666666666667,"1"
2388.3125,0.0709718073388135,16,0.0625,"1"
2389.35294117647,0.0691607860002751,17,0.0588235294117647,"1"
2388.61111111111,0.0695350259983978,18,0.0555555555555556,"1"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"1"
2395.75,0.0656495604161472,8,0.125,"2"
2390.22222222222,0.06682676808327,9,0.111111111111111,"2"
2375.9,0.072776160533835,10,0.1,"2"
2394.72727272727,0.0626006107367311,11,0.0909090909090909,"2"
2391.58333333333,0.0739809797605144,12,0.0833333333333333,"2"
2396.07692307692,0.0666161391054863,13,0.0769230769230769,"2"
2387.71428571429,0.0701844590748487,14,0.0714285714285714,"2"
2387.93333333333,0.0709227186432864,15,0.0666666666666667,"2"
2391.75,0.0684514814370311,16,0.0625,"2"
2390.11764705882,0.0716553791954518,17,0.0588235294117647,"2"
2387.11111111111,0.0712299740053647,18,0.0555555555555556,"2"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"2"
2404.75,0.0739352326179842,8,0.125,"2"
2390.55555555556,0.0752797719111542,9,0.111111111111111,"2"
2383.9,0.0617037549347456,10,0.1,"2"
2388.54545454545,0.0743579303527326,11,0.0909090909090909,"2"
2380.16666666667,0.0801109536727236,12,0.0833333333333333,"2"
2390.38461538462,0.08268149067675,13,0.0769230769230769,"2"
2384.85714285714,0.0714952610776289,14,0.0714285714285714,"2"
2391.26666666667,0.0694352060448169,15,0.0666666666666667,"2"
2388.875,0.0717780234227959,16,0.0625,"2"
2390.23529411765,0.0724279437046372,17,0.0588235294117647,"2"
2389.11111111111,0.0712298118240162,18,0.0555555555555556,"2"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"2"
2380,0.0563797681245962,8,0.125,"3"
2404.11111111111,0.0809911896677373,9,0.111111111111111,"3"
2395,0.0739752987213873,10,0.1,"3"
2394.63636363636,0.0724782749444284,11,0.0909090909090909,"3"
2379.91666666667,0.0662875414557921,12,0.0833333333333333,"3"
2389,0.0887905642281913,13,0.0769230769230769,"3"
2382.14285714286,0.058480491256577,14,0.0714285714285714,"3"
2389.46666666667,0.0807423377858049,15,0.0666666666666667,"3"
2386.3125,0.0732128285187842,16,0.0625,"3"
2387.88235294118,0.0773265907552826,17,0.0588235294117647,"3"
2390.72222222222,0.070195481930983,18,0.0555555555555556,"3"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"3"
2377.625,0.0708667721843634,8,0.125,"3"
2394.88888888889,0.0916897818205376,9,0.111111111111111,"3"
2390.3,0.0875025225203169,10,0.1,"3"
2391.72727272727,0.0860074281328221,11,0.0909090909090909,"3"
2390.91666666667,0.086447776468541,12,0.0833333333333333,"3"
2388.76923076923,0.0745041100867012,13,0.0769230769230769,"3"
2390.92857142857,0.0766997737946359,14,0.0714285714285714,"3"
2394.26666666667,0.0856679642539815,15,0.0666666666666667,"3"
2388.5,0.0699673901063674,16,0.0625,"3"
2390.17647058824,0.0737367991612829,17,0.0588235294117647,"3"
2387.72222222222,0.0702043195612182,18,0.0555555555555556,"3"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"3"
2403.125,0.0769481711149517,8,0.125,"4"
2396.33333333333,0.0786237736504645,9,0.111111111111111,"4"
2399.5,0.06428104273706,10,0.1,"4"
2401.81818181818,0.068477060346689,11,0.0909090909090909,"4"
2385.58333333333,0.0771537335880817,12,0.0833333333333333,"4"
2385.92307692308,0.0722622344402236,13,0.0769230769230769,"4"
2378.5,0.0667567545436393,14,0.0714285714285714,"4"
2383.8,0.0719902110009698,15,0.0666666666666667,"4"
2392.5,0.0624315823108397,16,0.0625,"4"
2386.52941176471,0.0751511100546157,17,0.0588235294117647,"4"
2390.94444444444,0.0654144654756743,18,0.0555555555555556,"4"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"4"
2394,0.0684227171262023,8,0.125,"4"
2390,0.0555177871064155,9,0.111111111111111,"4"
2391,0.0804170818310974,10,0.1,"4"
2396.09090909091,0.0842788569834545,11,0.0909090909090909,"4"
2383.16666666667,0.0527246951386708,12,0.0833333333333333,"4"
2385.84615384615,0.0679446032168351,13,0.0769230769230769,"4"
2382.57142857143,0.0758806344071329,14,0.0714285714285714,"4"
2389.66666666667,0.0630263599741094,15,0.0666666666666667,"4"
2390.25,0.0640235424176342,16,0.0625,"4"
2391.11764705882,0.0627623739396151,17,0.0588235294117647,"4"
2389.72222222222,0.065406155978485,18,0.0555555555555556,"4"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"4"
