"v.n_t","v.results","t","t_inv","s_group"
2391.125,0.0941740099357196,8,0.125,"1"
2385.88888888889,0.0766445503897956,9,0.111111111111111,"1"
2390.1,0.0750608863429473,10,0.1,"1"
2385.63636363636,0.0896066213067387,11,0.0909090909090909,"1"
2392.16666666667,0.0768849656451126,12,0.0833333333333333,"1"
2388.46153846154,0.0805581523312603,13,0.0769230769230769,"1"
2389.14285714286,0.0824303000450996,14,0.0714285714285714,"1"
2388.73333333333,0.0881987498344949,15,0.0666666666666667,"1"
2387.0625,0.0801124273025327,16,0.0625,"1"
2391.35294117647,0.083171526537593,17,0.0588235294117647,"1"
2388.11111111111,0.0858941962330938,18,0.0555555555555556,"1"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"1"
2393.375,0.0526116775673341,8,0.125,"1"
2397.44444444444,0.0750612064552537,9,0.111111111111111,"1"
2382.6,0.0889367559098257,10,0.1,"1"
2390.09090909091,0.092437324156513,11,0.0909090909090909,"1"
2383.91666666667,0.0851446687829659,12,0.0833333333333333,"1"
2391.30769230769,0.0919308322945737,13,0.0769230769230769,"1"
2387.42857142857,0.0837150363932815,14,0.0714285714285714,"1"
2391.46666666667,0.0817073388675858,15,0.0666666666666667,"1"
2386.5,0.0842523855762801,16,0.0625,"1"
2390.05882352941,0.0854037974489585,17,0.0588235294117647,"1"
2388.11111111111,0.0858941962330938,18,0.0555555555555556,"1"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"1"
2394.125,0.0812457275300035,8,0.125,"2"
2390.44444444444,0.0688108901137576,9,0.111111111111111,"2"
2382,0.0735203494175095,10,0.1,"2"
2389.72727272727,0.089907389214242,11,0.0909090909090909,"2"
2384.75,0.0978058333937404,12,0.0833333333333333,"2"
2380.92307692308,0.0952201048126155,13,0.0769230769230769,"2"
2388.35714285714,0.0760789092927134,14,0.0714285714285714,"2"
2388.06666666667,0.0791417597651034,15,0.0666666666666667,"2"
2388.8125,0.0835276427110307,16,0.0625,"2"
2391.76470588235,0.0785768369107654,17,0.0588235294117647,"2"
2388.55555555556,0.083831535645655,18,0.0555555555555556,"2"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"2"
2383.625,0.111260390289176,8,0.125,"2"
2384,0.0988930951976796,9,0.111111111111111,"2"
2393.7,0.086623993625174,10,0.1,"2"
2384.72727272727,0.081449076868407,11,0.0909090909090909,"2"
2387.83333333333,0.0824077029656899,12,0.0833333333333333,"2"
2390.30769230769,0.0893971831162294,13,0.0769230769230769,"2"
2381.85714285714,0.0869240477352131,14,0.0714285714285714,"2"
2389.73333333333,0.0746805663476858,15,0.0666666666666667,"2"
2387.75,0.0752973343184544,16,0.0625,"2"
2390.58823529412,0.0909945566719925,17,0.0588235294117647,"2"
2389,0.0848810155299571,18,0.0555555555555556,"2"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"2"
2387.125,0.110597680508355,8,0.125,"3"
2379.88888888889,0.0881432426310641,9,0.111111111111111,"3"
2386.9,0.0919617352602315,10,0.1,"3"
2390.45454545455,0.0824448192944173,11,0.0909090909090909,"3"
2386.91666666667,0.108397174714172,12,0.0833333333333333,"3"
2392.23076923077,0.090654874003531,13,0.0769230769230769,"3"
2386.5,0.0842463270315136,14,0.0714285714285714,"3"
2393.66666666667,0.0818862211163123,15,0.0666666666666667,"3"
2383.125,0.0797257729047372,16,0.0625,"3"
2384.82352941176,0.0894185504017365,17,0.0588235294117647,"3"
2384.22222222222,0.08447253808852,18,0.0555555555555556,"3"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"3"
2385.625,0.077411259449724,8,0.125,"3"
2390.66666666667,0.0678682250651496,9,0.111111111111111,"3"
2382.3,0.0930448631008649,10,0.1,"3"
2391.63636363636,0.0870584055318457,11,0.0909090909090909,"3"
2389.33333333333,0.0860896964920108,12,0.0833333333333333,"3"
2386.84615384615,0.0770768727454796,13,0.0769230769230769,"3"
2388.35714285714,0.0794940770882899,14,0.0714285714285714,"3"
2393.53333333333,0.0808388684034386,15,0.0666666666666667,"3"
2381.25,0.0866057366171665,16,0.0625,"3"
2391.23529411765,0.0795250206188848,17,0.0588235294117647,"3"
2387.83333333333,0.0828418655022536,18,0.0555555555555556,"3"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"3"
2392.625,0.0926778440184242,8,0.125,"4"
2378.55555555556,0.0900632568508937,9,0.111111111111111,"4"
2390.8,0.0783691078600699,10,0.1,"4"
2388.63636363636,0.0754439765760491,11,0.0909090909090909,"4"
2392.08333333333,0.0785539244365564,12,0.0833333333333333,"4"
2395.30769230769,0.0818068116239284,13,0.0769230769230769,"4"
2382.78571428571,0.0813338405131225,14,0.0714285714285714,"4"
2390.86666666667,0.0749465393574637,15,0.0666666666666667,"4"
2389.75,0.0882698081289427,16,0.0625,"4"
2385.64705882353,0.0879146784682691,17,0.0588235294117647,"4"
2386.83333333333,0.0864648902334852,18,0.0555555555555556,"4"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"4"
2383.25,0.0993334984872709,8,0.125,"4"
2379.77777777778,0.0951466002893387,9,0.111111111111111,"4"
2389.2,0.0714064591449039,10,0.1,"4"
2389.27272727273,0.0911000764449759,11,0.0909090909090909,"4"
2390.41666666667,0.0875561175839823,12,0.0833333333333333,"4"
2391.23076923077,0.0791167530209254,13,0.0769230769230769,"4"
2392.14285714286,0.0923456155170893,14,0.0714285714285714,"4"
2391.8,0.0838932727228978,15,0.0666666666666667,"4"
2393.875,0.0794369125035795,16,0.0625,"4"
2387,0.0834511720542982,17,0.0588235294117647,"4"
2391.27777777778,0.0849938163236571,18,0.0555555555555556,"4"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"4"
