"v.n_t","v.results","t","t_inv","s_group"
2515.5,0.0592602982524815,8,0.125,"1"
2534.55555555556,0.0546488229643505,9,0.111111111111111,"1"
2527.9,0.0480686805485193,10,0.1,"1"
2524.45454545455,0.0543848972638535,11,0.0909090909090909,"1"
2530.91666666667,0.0576722054960734,12,0.0833333333333333,"1"
2539,0.0533273959800787,13,0.0769230769230769,"1"
2524.78571428571,0.0604195618175995,14,0.0714285714285714,"1"
2538.06666666667,0.0584521934043971,15,0.0666666666666667,"1"
2534.9375,0.0538919920554991,16,0.0625,"1"
2530.47058823529,0.0580460696034059,17,0.0588235294117647,"1"
2534.66666666667,0.0578792305733955,18,0.0555555555555556,"1"
2534.31578947368,0.0593276697535016,19,0.0526315789473684,"1"
2525,0.0422646969630903,8,0.125,"1"
2544.77777777778,0.0630449673443903,9,0.111111111111111,"1"
2533.7,0.0460941415056646,10,0.1,"1"
2532.18181818182,0.0646957559196586,11,0.0909090909090909,"1"
2529.25,0.0640794816094797,12,0.0833333333333333,"1"
2526.07692307692,0.0543815093234926,13,0.0769230769230769,"1"
2535.78571428571,0.0581091875699504,14,0.0714285714285714,"1"
2531,0.0535482786424734,15,0.0666666666666667,"1"
2538.125,0.0529521401649541,16,0.0625,"1"
2531.47058823529,0.0641144011876944,17,0.0588235294117647,"1"
2535.55555555556,0.0600657460375743,18,0.0555555555555556,"1"
2534.31578947368,0.0593276697535016,19,0.0526315789473684,"1"
2529.75,0.0542793229242542,8,0.125,"2"
2525.77777777778,0.0318710560626623,9,0.111111111111111,"2"
2544.7,0.0619855356443895,10,0.1,"2"
2529.09090909091,0.0552006552100243,11,0.0909090909090909,"2"
2538.91666666667,0.0563888259123674,12,0.0833333333333333,"2"
2531.46153846154,0.0454097111410502,13,0.0769230769230769,"2"
2526.35714285714,0.0568742220388027,14,0.0714285714285714,"2"
2533.6,0.0636021113171991,15,0.0666666666666667,"2"
2533.6875,0.0578390850894195,16,0.0625,"2"
2530.64705882353,0.0603281158970311,17,0.0588235294117647,"2"
2535.66666666667,0.0567018019121404,18,0.0555555555555556,"2"
2534.31578947368,0.0593276697535016,19,0.0526315789473684,"2"
2513,0.0471731287975817,8,0.125,"2"
2538.55555555556,0.0715220932115782,9,0.111111111111111,"2"
2528.7,0.0612771730321584,10,0.1,"2"
2535.09090909091,0.04478130950549,11,0.0909090909090909,"2"
2539.66666666667,0.0567100900127338,12,0.0833333333333333,"2"
2536.46153846154,0.0626673923612766,13,0.0769230769230769,"2"
2530,0.0475419290713798,14,0.0714285714285714,"2"
2534.93333333333,0.0575322246785386,15,0.0666666666666667,"2"
2530.8125,0.0519001924106156,16,0.0625,"2"
2533.52941176471,0.0602916747186265,17,0.0588235294117647,"2"
2532.38888888889,0.0618963787807703,18,0.0555555555555556,"2"
2534.31578947368,0.0593276697535016,19,0.0526315789473684,"2"
2547.75,0.0757276222796057,8,0.125,"3"
2530.22222222222,0.0443687512051784,9,0.111111111111111,"3"
2546.8,0.0610700477972926,10,0.1,"3"
2537.54545454545,0.0672408539098114,11,0.0909090909090909,"3"
2538.25,0.0630963428849099,12,0.0833333333333333,"3"
2533.84615384615,0.0549138593330366,13,0.0769230769230769,"3"
2539.92857142857,0.0647284534654911,14,0.0714285714285714,"3"
2530.86666666667,0.0515388198489605,15,0.0666666666666667,"3"
2531.875,0.0611177408331666,16,0.0625,"3"
2531.35294117647,0.0591405512064977,17,0.0588235294117647,"3"
2533.61111111111,0.0563063275107259,18,0.0555555555555556,"3"
2534.31578947368,0.0593276697535016,19,0.0526315789473684,"3"
2531.625,0.0328565953276872,8,0.125,"3"
2528.44444444444,0.048656294772593,9,0.111111111111111,"3"
2539.7,0.0770122241578359,10,0.1,"3"
2534.09090909091,0.0420631176178065,11,0.0909090909090909,"3"
2544.91666666667,0.0568273269495265,12,0.0833333333333333,"3"
2542.30769230769,0.0648616210326916,13,0.0769230769230769,"3"
2532.92857142857,0.0546871649761622,14,0.0714285714285714,"3"
2532,0.0556190393078703,15,0.0666666666666667,"3"
2536.5625,0.0547364404828334,16,0.0625,"3"
2538,0.0657087840035564,17,0.0588235294117647,"3"
2535.16666666667,0.0636082020713353,18,0.0555555555555556,"3"
2534.31578947368,0.0593276697535016,19,0.0526315789473684,"3"
2527.25,0.0515675247965952,8,0.125,"4"
2538.11111111111,0.064110808439795,9,0.111111111111111,"4"
2532.4,0.0530596803221704,10,0.1,"4"
2535.54545454545,0.0588029471417415,11,0.0909090909090909,"4"
2540.33333333333,0.0686255551601222,12,0.0833333333333333,"4"
2530.30769230769,0.0668484896139595,13,0.0769230769230769,"4"
2535.42857142857,0.0610158886172187,14,0.0714285714285714,"4"
