"v.n_t","v.results","t","t_inv","s_group"
2534.81818181818,0.0350982506812486,11,0.0909090909090909,"3"
2532.5,0.0489659771297318,12,0.0833333333333333,"3"
2531.92307692308,0.0515456693630549,13,0.0769230769230769,"3"
2525.07142857143,0.0477530993325804,14,0.0714285714285714,"3"
2535.53333333333,0.0496943133792983,15,0.0666666666666667,"3"
2532.625,0.0426165351404614,16,0.0625,"3"
2533.11764705882,0.0531959244441868,17,0.0588235294117647,"3"
2534.27777777778,0.04838562018466,18,0.0555555555555556,"3"
2534.31578947368,0.0488337174874705,19,0.0526315789473684,"3"
2527.125,0.0419741342334945,8,0.125,"4"
2536.11111111111,0.0332909560101002,9,0.111111111111111,"4"
2534.3,0.0549040985880397,10,0.1,"4"
2532,0.0500685020090974,11,0.0909090909090909,"4"
2538.33333333333,0.0531758836848926,12,0.0833333333333333,"4"
2536.38461538462,0.0601965233064973,13,0.0769230769230769,"4"
2534.42857142857,0.0531830351743199,14,0.0714285714285714,"4"
2531.26666666667,0.053550070393562,15,0.0666666666666667,"4"
2535.25,0.0581756054337838,16,0.0625,"4"
2536.58823529412,0.0409131010342923,17,0.0588235294117647,"4"
2534,0.0450777752620652,18,0.0555555555555556,"4"
2534.31578947368,0.0488337174874705,19,0.0526315789473684,"4"
2537.25,0.0257980269165714,8,0.125,"4"
2540.11111111111,0.0480660411011309,9,0.111111111111111,"4"
2534.8,0.0521081244081453,10,0.1,"4"
2535.27272727273,0.0619854853794185,11,0.0909090909090909,"4"
2528.5,0.0481511605642492,12,0.0833333333333333,"4"
2534.76923076923,0.0628430489839797,13,0.0769230769230769,"4"
2538,0.0297288649749448,14,0.0714285714285714,"4"
2537.13333333333,0.0428381131286145,15,0.0666666666666667,"4"
2536,0.043138397407197,16,0.0625,"4"
2532.23529411765,0.0535843901663767,17,0.0588235294117647,"4"
2534.5,0.0488489868008301,18,0.0555555555555556,"4"
2534.31578947368,0.0488337174874705,19,0.0526315789473684,"4"
