"v.n_t","v.results","t","t_inv","s_group"
2540.5,0.0656310607793563,8,0.125,"1"
2535.33333333333,0.0583207374046621,9,0.111111111111111,"1"
2536.6,0.0411353428169487,10,0.1,"1"
2536.27272727273,0.0592625546514678,11,0.0909090909090909,"1"
2537.5,0.0509303651695394,12,0.0833333333333333,"1"
2536.53846153846,0.0711060802546802,13,0.0769230769230769,"1"
2532.78571428571,0.0629241152721381,14,0.0714285714285714,"1"
2529.4,0.0618359917475582,15,0.0666666666666667,"1"
2533.5,0.0604472345096702,16,0.0625,"1"
2534.52941176471,0.0668969059228948,17,0.0588235294117647,"1"
2532.11111111111,0.0594029450644965,18,0.0555555555555556,"1"
2534.31578947368,0.0638675269436115,19,0.0526315789473684,"1"
2522.5,0.0465720734213202,8,0.125,"1"
2523.66666666667,0.0572049501746057,9,0.111111111111111,"1"
2532.1,0.0603919079272294,10,0.1,"1"
2538,0.0619141653788818,11,0.0909090909090909,"1"
2536.91666666667,0.0590010676533674,12,0.0833333333333333,"1"
2534.92307692308,0.0604469583207762,13,0.0769230769230769,"1"
2534.28571428571,0.0634806473926158,14,0.0714285714285714,"1"
2538.26666666667,0.0541332719163439,15,0.0666666666666667,"1"
2535.9375,0.062781069070416,16,0.0625,"1"
2535.58823529412,0.0635109260794063,17,0.0588235294117647,"1"
2535.66666666667,0.0598019876795238,18,0.0555555555555556,"1"
2534.31578947368,0.0638675269436115,19,0.0526315789473684,"1"
2533.125,0.0469452338535261,8,0.125,"2"
2522.77777777778,0.0486021335709719,9,0.111111111111111,"2"
2533.1,0.0610607073967345,10,0.1,"2"
2539.81818181818,0.0601724090935217,11,0.0909090909090909,"2"
2539.33333333333,0.0676452939714889,12,0.0833333333333333,"2"
2530.69230769231,0.0602463617016771,13,0.0769230769230769,"2"
2538.35714285714,0.0519226155214843,14,0.0714285714285714,"2"
2538.73333333333,0.0593273213700061,15,0.0666666666666667,"2"
2540.375,0.066379404807444,16,0.0625,"2"
2537.52941176471,0.0604006488301227,17,0.0588235294117647,"2"
2533.77777777778,0.0636206409245299,18,0.0555555555555556,"2"
2534.31578947368,0.0638675269436115,19,0.0526315789473684,"2"
2528,0.0730251779795951,8,0.125,"2"
2522.11111111111,0.0338449393758294,9,0.111111111111111,"2"
2529,0.0395093412382464,10,0.1,"2"
2540.45454545455,0.0515632155163766,11,0.0909090909090909,"2"
2537.33333333333,0.0535535221536832,12,0.0833333333333333,"2"
2535.84615384615,0.0573705754249219,13,0.0769230769230769,"2"
2529.07142857143,0.0636661760742795,14,0.0714285714285714,"2"
2531.73333333333,0.0611590602607223,15,0.0666666666666667,"2"
2538.1875,0.0689462133652802,16,0.0625,"2"
2532,0.0630196744757475,17,0.0588235294117647,"2"
2528.27777777778,0.0616423218524435,18,0.0555555555555556,"2"
2534.31578947368,0.0638675269436115,19,0.0526315789473684,"2"
2537.25,0.0463441472383228,8,0.125,"3"
2549.66666666667,0.0648220256302337,9,0.111111111111111,"3"
2522.8,0.0512761573110876,10,0.1,"3"
2528.09090909091,0.0541676791283018,11,0.0909090909090909,"3"
2538.83333333333,0.0588213188187224,12,0.0833333333333333,"3"
2534.46153846154,0.0677441938471565,13,0.0769230769230769,"3"
2533,0.066790560015056,14,0.0714285714285714,"3"
2540.46666666667,0.0601927534716708,15,0.0666666666666667,"3"
2536.8125,0.0604269892487959,16,0.0625,"3"
2533.88235294118,0.0652090721951525,17,0.0588235294117647,"3"
2533.77777777778,0.06287513930015,18,0.0555555555555556,"3"
2534.31578947368,0.0638675269436115,19,0.0526315789473684,"3"
2534.125,0.0195235734808395,8,0.125,"3"
2530.88888888889,0.0538349225725104,9,0.111111111111111,"3"
2535.1,0.0643279772248401,10,0.1,"3"
2529.36363636364,0.0704833889077729,11,0.0909090909090909,"3"
2537.33333333333,0.0688793594696765,12,0.0833333333333333,"3"
2532.92307692308,0.0646087132825091,13,0.0769230769230769,"3"
2527.35714285714,0.0625073791888882,14,0.0714285714285714,"3"
2538.8,0.0610097645559172,15,0.0666666666666667,"3"
2531.375,0.0614151013610729,16,0.0625,"3"
2534.29411764706,0.0597087907406888,17,0.0588235294117647,"3"
2534.05555555556,0.0629935435050576,18,0.0555555555555556,"3"
2534.31578947368,0.0638675269436115,19,0.0526315789473684,"3"
2549.5,0.0644580357779198,8,0.125,"4"
2547.55555555556,0.0579808572416744,9,0.111111111111111,"4"
2551.1,0.0909844574251018,10,0.1,"4"
2545.27272727273,0.047209699381315,11,0.0909090909090909,"4"
2530.58333333333,0.0701671964122612,12,0.0833333333333333,"4"
2541.15384615385,0.0806893927349742,13,0.0769230769230769,"4"
2540.35714285714,0.0536413804354616,14,0.0714285714285714,"4"
2534.46666666667,0.0582362416941062,15,0.0666666666666667,"4"
2534.375,0.0662696364173001,16,0.0625,"4"
2533.76470588235,0.0635579316352222,17,0.0588235294117647,"4"
2538.88888888889,0.0611045705032347,18,0.0555555555555556,"4"
2534.31578947368,0.0638675269436115,19,0.0526315789473684,"4"
2528.75,0.0775409178676015,8,0.125,"4"
2528.44444444444,0.0638923964474501,9,0.111111111111111,"4"
2535.8,0.0883341114241404,10,0.1,"4"
2540.54545454545,0.061521553961878,11,0.0909090909090909,"4"
2532.08333333333,0.0646743835625601,12,0.0833333333333333,"4"
2535.07692307692,0.0608521849067763,13,0.0769230769230769,"4"
2533.78571428571,0.0636945458714768,14,0.0714285714285714,"4"
2531.33333333333,0.062952610462023,15,0.0666666666666667,"4"
