"v.n_t","v.results","t","t_inv","s_group"
2395.125,0.0904116455861634,8,0.125,"1"
2400.77777777778,0.0815955824595643,9,0.111111111111111,"1"
2393.5,0.0913802205911878,10,0.1,"1"
2386.36363636364,0.0804661261943011,11,0.0909090909090909,"1"
2404.16666666667,0.0872019903768204,12,0.0833333333333333,"1"
2391.30769230769,0.072474701790351,13,0.0769230769230769,"1"
2385,0.0714393258131929,14,0.0714285714285714,"1"
2391.6,0.0884675201071577,15,0.0666666666666667,"1"
2381.5,0.0884532878365741,16,0.0625,"1"
2385.52941176471,0.0822696501721442,17,0.0588235294117647,"1"
2385.44444444444,0.0854063743388671,18,0.0555555555555556,"1"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"1"
2386.25,0.106076095031039,8,0.125,"1"
2387.66666666667,0.0638197519030469,9,0.111111111111111,"1"
2388.5,0.0806563823647611,10,0.1,"1"
2388.45454545455,0.0809388352861644,11,0.0909090909090909,"1"
2381.83333333333,0.079961918238512,12,0.0833333333333333,"1"
2394.84615384615,0.0877370811447076,13,0.0769230769230769,"1"
2388,0.0792581781101591,14,0.0714285714285714,"1"
2397.33333333333,0.0876445111140562,15,0.0666666666666667,"1"
2385.4375,0.0762474436704062,16,0.0625,"1"
2385.47058823529,0.0860694015689023,17,0.0588235294117647,"1"
2387.72222222222,0.0826458744226681,18,0.0555555555555556,"1"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"1"
2383.5,0.0773466111691097,8,0.125,"2"
2385.66666666667,0.100859606496341,9,0.111111111111111,"2"
2390.8,0.0889810692386712,10,0.1,"2"
2379.54545454545,0.0911901284540876,11,0.0909090909090909,"2"
2391.08333333333,0.0925274224682855,12,0.0833333333333333,"2"
2389.76923076923,0.0818174085610142,13,0.0769230769230769,"2"
2389.14285714286,0.0878142792119581,14,0.0714285714285714,"2"
2388.6,0.0806228006122121,15,0.0666666666666667,"2"
2392.3125,0.0820256128661589,16,0.0625,"2"
2389.23529411765,0.0838469977903762,17,0.0588235294117647,"2"
2391.77777777778,0.0828039625165912,18,0.0555555555555556,"2"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"2"
2375.875,0.105285529227046,8,0.125,"2"
2386,0.0800175068358313,9,0.111111111111111,"2"
2387.8,0.0877015099455688,10,0.1,"2"
2384.09090909091,0.0811546602488918,11,0.0909090909090909,"2"
2394.41666666667,0.0791766396931836,12,0.0833333333333333,"2"
2387.92307692308,0.0882606030548179,13,0.0769230769230769,"2"
2393.14285714286,0.0794027201859093,14,0.0714285714285714,"2"
2387.06666666667,0.0809465252359272,15,0.0666666666666667,"2"
2391.875,0.0859738854345157,16,0.0625,"2"
2386.58823529412,0.0864730292563103,17,0.0588235294117647,"2"
2389,0.0815085840038374,18,0.0555555555555556,"2"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"2"
2396.375,0.0907152286626177,8,0.125,"3"
2392.33333333333,0.07247036438071,9,0.111111111111111,"3"
2378.8,0.0713784926218203,10,0.1,"3"
2394,0.0932188451937115,11,0.0909090909090909,"3"
2386.83333333333,0.102407957897042,12,0.0833333333333333,"3"
2383.30769230769,0.0822587491736499,13,0.0769230769230769,"3"
2386.5,0.0801595623900619,14,0.0714285714285714,"3"
2385.86666666667,0.0867315271970574,15,0.0666666666666667,"3"
2386.875,0.0814130428345427,16,0.0625,"3"
2387,0.0780050622233043,17,0.0588235294117647,"3"
2387.77777777778,0.0820514340874713,18,0.0555555555555556,"3"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"3"
2398.25,0.0769500036527697,8,0.125,"3"
2387.33333333333,0.085585410514491,9,0.111111111111111,"3"
2388.4,0.0910967368411803,10,0.1,"3"
2384.18181818182,0.0657054464737224,11,0.0909090909090909,"3"
2383.33333333333,0.0687984732359816,12,0.0833333333333333,"3"
2390.30769230769,0.0723143676547022,13,0.0769230769230769,"3"
2391.85714285714,0.0854408227756376,14,0.0714285714285714,"3"
2385.2,0.0815892512327539,15,0.0666666666666667,"3"
2390.8125,0.0831675581614018,16,0.0625,"3"
2386.17647058824,0.082667117437077,17,0.0588235294117647,"3"
2388.11111111111,0.0887076938319087,18,0.0555555555555556,"3"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"3"
2380.875,0.104547609746834,8,0.125,"4"
2374.33333333333,0.0732419330182817,9,0.111111111111111,"4"
2396.1,0.0776993244352321,10,0.1,"4"
2391.90909090909,0.0853992266488196,11,0.0909090909090909,"4"
2393.41666666667,0.0859934632680461,12,0.0833333333333333,"4"
2395.15384615385,0.0850333431916028,13,0.0769230769230769,"4"
2391.71428571429,0.0889992059690901,14,0.0714285714285714,"4"
2393.26666666667,0.0848177457485026,15,0.0666666666666667,"4"
2393.875,0.0778664210958392,16,0.0625,"4"
2387.41176470588,0.0855374350805621,17,0.0588235294117647,"4"
2391.27777777778,0.0817953236388517,18,0.0555555555555556,"4"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"4"
2382.625,0.0837678633527092,8,0.125,"4"
2374.11111111111,0.108038034844021,9,0.111111111111111,"4"
2385.4,0.0776180935181588,10,0.1,"4"
2396.54545454545,0.082319673763376,11,0.0909090909090909,"4"
2381.25,0.0912299190271401,12,0.0833333333333333,"4"
2380.76923076923,0.0869166041162942,13,0.0769230769230769,"4"
2390,0.0899458306937041,14,0.0714285714285714,"4"
2394.73333333333,0.0860155628727589,15,0.0666666666666667,"4"
2382.5,0.0871480913420646,16,0.0625,"4"
2385.23529411765,0.083864287277425,17,0.0588235294117647,"4"
2389.88888888889,0.0864016916187181,18,0.0555555555555556,"4"
2388.26315789474,0.0838669789101255,19,0.0526315789473684,"4"
