"v.n_t","v.results","t","t_inv","s_group"
2370.625,0.0786977379280272,8,0.125,"1"
2381.11111111111,0.0813206423819964,9,0.111111111111111,"1"
2383.9,0.0767680167982563,10,0.1,"1"
2393.45454545455,0.0807343031438477,11,0.0909090909090909,"1"
2392.75,0.071242816099911,12,0.0833333333333333,"1"
2384,0.0657815425631545,13,0.0769230769230769,"1"
2384.42857142857,0.0612789425744962,14,0.0714285714285714,"1"
2381.33333333333,0.0682695845823193,15,0.0666666666666667,"1"
2386,0.0770120183219196,16,0.0625,"1"
2390.70588235294,0.0661838468208928,17,0.0588235294117647,"1"
2390.27777777778,0.0656332232469258,18,0.0555555555555556,"1"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"1"
2388.5,0.0761700219337291,8,0.125,"1"
2381.22222222222,0.080951240468961,9,0.111111111111111,"1"
2399.8,0.0692012041270611,10,0.1,"1"
2388.36363636364,0.0765509939419936,11,0.0909090909090909,"1"
2390.75,0.0606339198915001,12,0.0833333333333333,"1"
2391.69230769231,0.0707463936909755,13,0.0769230769230769,"1"
2385.71428571429,0.0632580146565735,14,0.0714285714285714,"1"
2388.06666666667,0.0652318874436881,15,0.0666666666666667,"1"
2388.125,0.0685038462077102,16,0.0625,"1"
2389.70588235294,0.0718706377473409,17,0.0588235294117647,"1"
2390.27777777778,0.0656332232469258,18,0.0555555555555556,"1"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"1"
2390.375,0.0703998853147556,8,0.125,"2"
2387.66666666667,0.0729235441930888,9,0.111111111111111,"2"
2385.2,0.074650946001167,10,0.1,"2"
2393.54545454545,0.0758847885673128,11,0.0909090909090909,"2"
2390,0.0685377444362206,12,0.0833333333333333,"2"
2388.53846153846,0.0628080388291338,13,0.0769230769230769,"2"
2390.35714285714,0.0660230650422202,14,0.0714285714285714,"2"
2392.46666666667,0.0736051927723659,15,0.0666666666666667,"2"
2390.6875,0.0758009681146616,16,0.0625,"2"
2389.47058823529,0.0743909655464944,17,0.0588235294117647,"2"
2388.77777777778,0.0677858243963769,18,0.0555555555555556,"2"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"2"
2385.625,0.071349374989617,8,0.125,"2"
2381.55555555556,0.0865334792258117,9,0.111111111111111,"2"
2389.8,0.067448273434621,10,0.1,"2"
2380.54545454545,0.0718061538496659,11,0.0909090909090909,"2"
2393.83333333333,0.0604107014117741,12,0.0833333333333333,"2"
2399,0.0652549050225854,13,0.0769230769230769,"2"
2378.57142857143,0.0711896503871561,14,0.0714285714285714,"2"
2389.93333333333,0.065601519947152,15,0.0666666666666667,"2"
2390.125,0.0745305535940299,16,0.0625,"2"
2386.82352941176,0.0672363874629879,17,0.0588235294117647,"2"
2385.55555555556,0.07015676078885,18,0.0555555555555556,"2"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"2"
2377.25,0.072987573402537,8,0.125,"3"
2381.22222222222,0.0736828202185937,9,0.111111111111111,"3"
2388.5,0.08121212213877,10,0.1,"3"
2394.27272727273,0.0760177016185979,11,0.0909090909090909,"3"
2389.33333333333,0.0856936830626379,12,0.0833333333333333,"3"
2389.61538461538,0.0712434911925741,13,0.0769230769230769,"3"
2389.42857142857,0.0710163658861419,14,0.0714285714285714,"3"
2387.86666666667,0.0744070938686613,15,0.0666666666666667,"3"
2388.375,0.0667104880939211,16,0.0625,"3"
2390.29411764706,0.0722589557751337,17,0.0588235294117647,"3"
2387.94444444444,0.0709568672001989,18,0.0555555555555556,"3"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"3"
2389.125,0.0501548308453636,8,0.125,"3"
2392.22222222222,0.0571143417983295,9,0.111111111111111,"3"
2383,0.0622738809019431,10,0.1,"3"
2387.81818181818,0.0796737780461208,11,0.0909090909090909,"3"
2385.16666666667,0.0799408358855096,12,0.0833333333333333,"3"
2384.92307692308,0.0594707437945555,13,0.0769230769230769,"3"
2395.42857142857,0.0764338259140889,14,0.0714285714285714,"3"
2384.66666666667,0.0762473172255084,15,0.0666666666666667,"3"
2392.1875,0.0760385418655793,16,0.0625,"3"
2391.41176470588,0.0643460025446567,17,0.0588235294117647,"3"
2385.94444444444,0.0663049523517148,18,0.0555555555555556,"3"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"3"
2395.75,0.0752906842286657,8,0.125,"4"
2382.66666666667,0.0873575949234453,9,0.111111111111111,"4"
2382.4,0.0894192007755657,10,0.1,"4"
2382.45454545455,0.0629177856838397,11,0.0909090909090909,"4"
2376.16666666667,0.0782475728014224,12,0.0833333333333333,"4"
2385.61538461538,0.0691501778297274,13,0.0769230769230769,"4"
2378.42857142857,0.0730684632736076,14,0.0714285714285714,"4"
2386.06666666667,0.061471104943202,15,0.0666666666666667,"4"
2389.125,0.0718203772605233,16,0.0625,"4"
2383.94117647059,0.0681189767783166,17,0.0588235294117647,"4"
2388.55555555556,0.0710736850922028,18,0.0555555555555556,"4"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"4"
2402.875,0.0806348813211841,8,0.125,"4"
2396.33333333333,0.0715771389013934,9,0.111111111111111,"4"
2381.6,0.0692197965618203,10,0.1,"4"
2393.27272727273,0.0779247345393128,11,0.0909090909090909,"4"
2391.91666666667,0.0751195972070528,12,0.0833333333333333,"4"
2382,0.0813610858067103,13,0.0769230769230769,"4"
2386.35714285714,0.0528699724447083,14,0.0714285714285714,"4"
2392,0.0622981636214247,15,0.0666666666666667,"4"
2381.375,0.0719679373493444,16,0.0625,"4"
2391.35294117647,0.0686554077872899,17,0.0588235294117647,"4"
2388.55555555556,0.0710736850922028,18,0.0555555555555556,"4"
2388.26315789474,0.0671544274342977,19,0.0526315789473684,"4"
