"v.n_t","v.results","t","t_inv","s_group"
2378.5,0.0806901638146381,8,0.125,"1"
2379.55555555556,0.0735307917606906,9,0.111111111111111,"1"
2397.4,0.0815376690484019,10,0.1,"1"
2388.54545454545,0.0838401145113054,11,0.0909090909090909,"1"
2388.5,0.0723325516488149,12,0.0833333333333333,"1"
2383.53846153846,0.0823903321834132,13,0.0769230769230769,"1"
2379.78571428571,0.0823746627341575,14,0.0714285714285714,"1"
2390.6,0.0755200649247225,15,0.0666666666666667,"1"
2388.625,0.0804583791226945,16,0.0625,"1"
2385.58823529412,0.0826438454335574,17,0.0588235294117647,"1"
2386.44444444444,0.0839021705176822,18,0.0555555555555556,"1"
2388.26315789474,0.0834449603595261,19,0.0526315789473684,"1"
2380.625,0.0782950812618723,8,0.125,"1"
2368.77777777778,0.0920440226370232,9,0.111111111111111,"1"
2392.5,0.0744334965925929,10,0.1,"1"
2382.18181818182,0.0855414865295642,11,0.0909090909090909,"1"
2381,0.0819093763710016,12,0.0833333333333333,"1"
2392.23076923077,0.0849676337765586,13,0.0769230769230769,"1"
2388.85714285714,0.0847564961979692,14,0.0714285714285714,"1"
2386.46666666667,0.0773668506770309,15,0.0666666666666667,"1"
2391.375,0.0816643378184607,16,0.0625,"1"
2388.82352941176,0.0842341893657713,17,0.0588235294117647,"1"
2386.11111111111,0.0845177444857168,18,0.0555555555555556,"1"
2388.26315789474,0.0834449603595261,19,0.0526315789473684,"1"
2380.125,0.0595942369181398,8,0.125,"2"
2382,0.0529044879281393,9,0.111111111111111,"2"
2384.7,0.10416170757476,10,0.1,"2"
2382.72727272727,0.102853428435768,11,0.0909090909090909,"2"
2384.83333333333,0.0808078271076604,12,0.0833333333333333,"2"
2373.84615384615,0.094072662440303,13,0.0769230769230769,"2"
2383.71428571429,0.0952294085435932,14,0.0714285714285714,"2"
2382.73333333333,0.0864652048461228,15,0.0666666666666667,"2"
2388.8125,0.0872330883011833,16,0.0625,"2"
2385.88235294118,0.0809443719298831,17,0.0588235294117647,"2"
2389.88888888889,0.0851132446516158,18,0.0555555555555556,"2"
2388.26315789474,0.0834449603595261,19,0.0526315789473684,"2"
2396.125,0.0685937975805696,8,0.125,"2"
2395.22222222222,0.103709470419021,9,0.111111111111111,"2"
2379.1,0.0856239574789841,10,0.1,"2"
2389.81818181818,0.0944442535467895,11,0.0909090909090909,"2"
2385.33333333333,0.070249150718351,12,0.0833333333333333,"2"
2393.38461538462,0.0705587998207811,13,0.0769230769230769,"2"
2388.78571428571,0.0780796293882305,14,0.0714285714285714,"2"
2387.93333333333,0.0785510896911708,15,0.0666666666666667,"2"
2394.125,0.0824826811274726,16,0.0625,"2"
2389.76470588235,0.0854978047587007,17,0.0588235294117647,"2"
2390.77777777778,0.0823557463347815,18,0.0555555555555556,"2"
2388.26315789474,0.0834449603595261,19,0.0526315789473684,"2"
2398,0.0666993686030169,8,0.125,"3"
2384.77777777778,0.0915900409879966,9,0.111111111111111,"3"
2392.6,0.0795840128662498,10,0.1,"3"
2391.09090909091,0.0805443916118931,11,0.0909090909090909,"3"
2380.16666666667,0.0921990696512115,12,0.0833333333333333,"3"
2385.69230769231,0.0770634147097284,13,0.0769230769230769,"3"
2387.85714285714,0.0830873775107292,14,0.0714285714285714,"3"
2390.93333333333,0.0875017308757539,15,0.0666666666666667,"3"
