"v.n_t","v.results","t","t_inv","s_group"
2389.11764705882,0.0728261303606477,17,0.0588235294117647,"4"
2388.38888888889,0.0731541799823949,18,0.0555555555555556,"4"
2388.26315789474,0.0752595164835586,19,0.0526315789473684,"4"
2395.5,0.0687538831058516,8,0.125,"4"
2392.66666666667,0.0751849605042126,9,0.111111111111111,"4"
2385.3,0.0643293485725459,10,0.1,"4"
2387.90909090909,0.0773066549198226,11,0.0909090909090909,"4"
2375.58333333333,0.0809602106712217,12,0.0833333333333333,"4"
2389.07692307692,0.0869293541585409,13,0.0769230769230769,"4"
2383.78571428571,0.0809204458548796,14,0.0714285714285714,"4"
2385.86666666667,0.0751446760604725,15,0.0666666666666667,"4"
2384.875,0.0781712772896871,16,0.0625,"4"
2389.35294117647,0.0804970757786121,17,0.0588235294117647,"4"
2387.44444444444,0.0746435120211992,18,0.0555555555555556,"4"
2388.26315789474,0.0752595164835586,19,0.0526315789473684,"4"
