"v.n_t","v.results","t","t_inv","s_group"
2386.4,0.0821739470058385,10,0.1,"3"
2391.90909090909,0.0777763044790226,11,0.0909090909090909,"3"
2387.25,0.0858164594515206,12,0.0833333333333333,"3"
2377.84615384615,0.0916997394578797,13,0.0769230769230769,"3"
2391.57142857143,0.0840011572041144,14,0.0714285714285714,"3"
2391.06666666667,0.0799132922517197,15,0.0666666666666667,"3"
2388.125,0.0723063613987206,16,0.0625,"3"
2388.94117647059,0.0758238647928989,17,0.0588235294117647,"3"
2387.66666666667,0.0758507203435824,18,0.0555555555555556,"3"
2388.26315789474,0.0789624893896714,19,0.0526315789473684,"3"
2397.25,0.0780647160686902,8,0.125,"4"
2389.88888888889,0.0945625473357107,9,0.111111111111111,"4"
2394.9,0.0835552833026544,10,0.1,"4"
2404.36363636364,0.0814194692342234,11,0.0909090909090909,"4"
2392.41666666667,0.0770601204026793,12,0.0833333333333333,"4"
2387.23076923077,0.0811450036545278,13,0.0769230769230769,"4"
2389.57142857143,0.0840212852094358,14,0.0714285714285714,"4"
2392.33333333333,0.081272295520535,15,0.0666666666666667,"4"
2387.875,0.0751369515867894,16,0.0625,"4"
2389.41176470588,0.0783326110471972,17,0.0588235294117647,"4"
2388.83333333333,0.0801767934074823,18,0.0555555555555556,"4"
2388.26315789474,0.0789624893896714,19,0.0526315789473684,"4"
2392.625,0.0972745376514239,8,0.125,"4"
2379.88888888889,0.0748621542267712,9,0.111111111111111,"4"
2380.1,0.0774699069263908,10,0.1,"4"
2392.90909090909,0.0770760035066991,11,0.0909090909090909,"4"
2380.58333333333,0.091528264288429,12,0.0833333333333333,"4"
2394.15384615385,0.0818461963768014,13,0.0769230769230769,"4"
2384.5,0.0843507674050883,14,0.0714285714285714,"4"
2386.53333333333,0.0768187662290914,15,0.0666666666666667,"4"
2393.125,0.0780757473262247,16,0.0625,"4"
2388.35294117647,0.0819923633042061,17,0.0588235294117647,"4"
2391.11111111111,0.0775519003743979,18,0.0555555555555556,"4"
2388.26315789474,0.0789624893896714,19,0.0526315789473684,"4"
