"v.n_t","v.results","t","t_inv","s_group"
2541.125,0.0479877468541296,8,0.125,"1"
2536.22222222222,0.0721575718705202,9,0.111111111111111,"1"
2533,0.0654321402892401,10,0.1,"1"
2526.54545454545,0.0611521068927108,11,0.0909090909090909,"1"
2534.75,0.042339962757867,12,0.0833333333333333,"1"
2526.30769230769,0.054855497833838,13,0.0769230769230769,"1"
2537.57142857143,0.0438946639635877,14,0.0714285714285714,"1"
2538.93333333333,0.0446088888968916,15,0.0666666666666667,"1"
2534.125,0.0542170493454687,16,0.0625,"1"
2535.52941176471,0.0592026461985969,17,0.0588235294117647,"1"
2534.27777777778,0.0535799589275363,18,0.0555555555555556,"1"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"1"
2541.125,0.0336388893328118,8,0.125,"1"
2536.22222222222,0.0562124361751049,9,0.111111111111111,"1"
2529.3,0.0686699781671836,10,0.1,"1"
2528.63636363636,0.0488992982390964,11,0.0909090909090909,"1"
2538.58333333333,0.0691504528799192,12,0.0833333333333333,"1"
2531.92307692308,0.0586486116978656,13,0.0769230769230769,"1"
2535.85714285714,0.0596692707361374,14,0.0714285714285714,"1"
2534.46666666667,0.0430781212186254,15,0.0666666666666667,"1"
2536.75,0.0511275196439985,16,0.0625,"1"
2531.17647058824,0.0596908933218571,17,0.0588235294117647,"1"
2536.44444444444,0.0516595581245983,18,0.0555555555555556,"1"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"1"
2520.75,0.0510425262697171,8,0.125,"2"
2529.55555555556,0.0680197393509163,9,0.111111111111111,"2"
2543.5,0.0637426263448002,10,0.1,"2"
2537.09090909091,0.0666789602023405,11,0.0909090909090909,"2"
2536.16666666667,0.0661132855716288,12,0.0833333333333333,"2"
2529.69230769231,0.0627223369429416,13,0.0769230769230769,"2"
2538.71428571429,0.0464093115370757,14,0.0714285714285714,"2"
2535.53333333333,0.0548632444885489,15,0.0666666666666667,"2"
2538.625,0.051273051357354,16,0.0625,"2"
2534.05882352941,0.0592991047778148,17,0.0588235294117647,"2"
2535.83333333333,0.0549021057360399,18,0.0555555555555556,"2"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"2"
2536.5,0.0517982251059147,8,0.125,"2"
2547.44444444444,0.068254596205517,9,0.111111111111111,"2"
2529.3,0.0565689493844013,10,0.1,"2"
2530.63636363636,0.0623133649189843,11,0.0909090909090909,"2"
2533.83333333333,0.0439352528754273,12,0.0833333333333333,"2"
2540.23076923077,0.0436797156881041,13,0.0769230769230769,"2"
2533.78571428571,0.0468087181515087,14,0.0714285714285714,"2"
2528.33333333333,0.0553167787707082,15,0.0666666666666667,"2"
2537.1875,0.0487902992749231,16,0.0625,"2"
2534.29411764706,0.0563450767444279,17,0.0588235294117647,"2"
2534.11111111111,0.0558217407151929,18,0.0555555555555556,"2"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"2"
2539.75,0.0655831467510509,8,0.125,"3"
2536.44444444444,0.0559916178948288,9,0.111111111111111,"3"
2541.9,0.0586931650097001,10,0.1,"3"
2537.81818181818,0.0604193800464036,11,0.0909090909090909,"3"
2531.5,0.0473252101959406,12,0.0833333333333333,"3"
2536.15384615385,0.050673592973852,13,0.0769230769230769,"3"
2525.92857142857,0.0579196270595945,14,0.0714285714285714,"3"
2526.6,0.0517736876979487,15,0.0666666666666667,"3"
2532.625,0.0584557919910306,16,0.0625,"3"
2538.23529411765,0.0591208190754515,17,0.0588235294117647,"3"
2534.72222222222,0.053432419858409,18,0.0555555555555556,"3"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"3"
2534.375,0.0727097759849648,8,0.125,"3"
2537.88888888889,0.0425758666452702,9,0.111111111111111,"3"
2545.8,0.0536602382004174,10,0.1,"3"
2518.54545454545,0.0517402966546629,11,0.0909090909090909,"3"
2533.75,0.0612115296637942,12,0.0833333333333333,"3"
2543,0.0599665427546856,13,0.0769230769230769,"3"
2537.71428571429,0.0596573052007686,14,0.0714285714285714,"3"
2536.93333333333,0.0446672541213844,15,0.0666666666666667,"3"
2527.9375,0.0554638691711201,16,0.0625,"3"
2536.88235294118,0.0645123188735681,17,0.0588235294117647,"3"
2534.44444444444,0.0568702220901465,18,0.0555555555555556,"3"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"3"
2533.375,0.0743713553599429,8,0.125,"4"
2535.55555555556,0.0553308079458754,9,0.111111111111111,"4"
2544.3,0.0509410810801743,10,0.1,"4"
2520.18181818182,0.0504563029949464,11,0.0909090909090909,"4"
2527.25,0.0397201706112982,12,0.0833333333333333,"4"
2535.61538461538,0.0577047086109646,13,0.0769230769230769,"4"
2534.5,0.0559714734519412,14,0.0714285714285714,"4"
2528,0.047573135294599,15,0.0666666666666667,"4"
2532.875,0.0541444760457223,16,0.0625,"4"
2533.23529411765,0.0562026470128284,17,0.0588235294117647,"4"
2537.72222222222,0.0590287364286457,18,0.0555555555555556,"4"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"4"
2545.25,0.0473040187119673,8,0.125,"4"
2536.22222222222,0.061362963306435,9,0.111111111111111,"4"
2538.1,0.0372906631630332,10,0.1,"4"
2529.72727272727,0.0576468258400179,11,0.0909090909090909,"4"
2530.58333333333,0.0382790089820145,12,0.0833333333333333,"4"
2531.84615384615,0.0551607646415507,13,0.0769230769230769,"4"
2528.92857142857,0.0575752046829274,14,0.0714285714285714,"4"
2535.46666666667,0.0462361313888734,15,0.0666666666666667,"4"
2531.9375,0.0516334757470017,16,0.0625,"4"
2536.82352941176,0.0549035712257285,17,0.0588235294117647,"4"
2533.72222222222,0.0596482412589076,18,0.0555555555555556,"4"
2534.31578947368,0.0558987132105234,19,0.0526315789473684,"4"
